text,level,tag,url
 两个列表的最小索引总和,0,"array, hash-table, string",https://leetcode.cn/problems/minimum-index-sum-of-two-lists/description
 迭代压缩字符串,0,"array, design, iterator, string",https://leetcode.cn/problems/design-compressed-string-iterator/description
 种花问题,0,"array, greedy",https://leetcode.cn/problems/can-place-flowers/description
 在系统中查找重复文件,1,"array, hash-table, string",https://leetcode.cn/problems/find-duplicate-file-in-system/description
 有效三角形的个数,1,"array, binary-search, greedy, sorting, two-pointers",https://leetcode.cn/problems/valid-triangle-number/description
 给字符串添加加粗标签,1,"array, hash-table, string-matching, string, trie",https://leetcode.cn/problems/add-bold-tag-in-string/description
 任务调度器,1,"array, counting, greedy, hash-table, heap-priority-queue, sorting",https://leetcode.cn/problems/task-scheduler/description
 设计循环队列,1,"array, design, linked-list, queue",https://leetcode.cn/problems/design-circular-queue/description
 数组列表中的最大距离,1,"array, greedy",https://leetcode.cn/problems/maximum-distance-in-arrays/description
 三个数的最大乘积,0,"array, math, sorting",https://leetcode.cn/problems/maximum-product-of-three-numbers/description
 课程表 III,2,"array, greedy, heap-priority-queue, sorting",https://leetcode.cn/problems/course-schedule-iii/description
 设计 Excel 求和公式,2,"array, design, graph, matrix, topological-sort",https://leetcode.cn/problems/design-excel-sum-formula/description
 最小区间,2,"array, greedy, hash-table, heap-priority-queue, sliding-window, sorting",https://leetcode.cn/problems/smallest-range-covering-elements-from-k-lists/description
 函数的独占时间,1,"array, stack",https://leetcode.cn/problems/exclusive-time-of-functions/description
 大礼包,1,"array, backtracking, bit-manipulation, bitmask, dynamic-programming, memoization",https://leetcode.cn/problems/shopping-offers/description
 设计循环双端队列,1,"array, design, linked-list, queue",https://leetcode.cn/problems/design-circular-deque/description
 子数组最大平均数 I,0,"array, sliding-window",https://leetcode.cn/problems/maximum-average-subarray-i/description
 子数组最大平均数 II,2,"array, binary-search, prefix-sum",https://leetcode.cn/problems/maximum-average-subarray-ii/description
 错误的集合,0,"array, bit-manipulation, hash-table, sorting",https://leetcode.cn/problems/set-mismatch/description
 最长数对链,1,"array, dynamic-programming, greedy, sorting",https://leetcode.cn/problems/maximum-length-of-pair-chain/description
 单词替换,1,"array, hash-table, string, trie",https://leetcode.cn/problems/replace-words/description
 最大二叉树,1,"array, binary-tree, divide-and-conquer, monotonic-stack, stack, tree",https://leetcode.cn/problems/maximum-binary-tree/description
 成本最小路径,2,"array, dynamic-programming",https://leetcode.cn/problems/coin-path/description
 找到 K 个最接近的元素,1,"array, binary-search, heap-priority-queue, sliding-window, sorting, two-pointers",https://leetcode.cn/problems/find-k-closest-elements/description
 分割数组为连续子序列,1,"array, greedy, hash-table, heap-priority-queue",https://leetcode.cn/problems/split-array-into-consecutive-subsequences/description
 图片平滑器,0,"array, matrix",https://leetcode.cn/problems/image-smoother/description
 非递减数列,1,array,https://leetcode.cn/problems/non-decreasing-array/description
 路径总和 IV,1,"array, binary-tree, depth-first-search, hash-table, tree",https://leetcode.cn/problems/path-sum-iv/description
 优美的排列 II,1,"array, math",https://leetcode.cn/problems/beautiful-arrangement-ii/description
 最长递增子序列的个数,1,"array, binary-indexed-tree, dynamic-programming, segment-tree",https://leetcode.cn/problems/number-of-longest-increasing-subsequence/description
 最长连续递增序列,0,array,https://leetcode.cn/problems/longest-continuous-increasing-subsequence/description
 为高尔夫比赛砍树,2,"array, breadth-first-search, heap-priority-queue, matrix",https://leetcode.cn/problems/cut-off-trees-for-golf-event/description
 24 点游戏,2,"array, backtracking, math",https://leetcode.cn/problems/24-game/description
 棒球比赛,0,"array, simulation, stack",https://leetcode.cn/problems/baseball-game/description
 K 个关闭的灯泡,2,"array, binary-indexed-tree, heap-priority-queue, monotonic-queue, ordered-set, queue, segment-tree, sliding-window",https://leetcode.cn/problems/k-empty-slots/description
 三个无重叠子数组的最大和,2,"array, dynamic-programming",https://leetcode.cn/problems/maximum-sum-of-3-non-overlapping-subarrays/description
 员工的重要性,1,"array, breadth-first-search, depth-first-search, hash-table, tree",https://leetcode.cn/problems/employee-importance/description
 贴纸拼词,2,"array, backtracking, bit-manipulation, bitmask, dynamic-programming, string",https://leetcode.cn/problems/stickers-to-spell-word/description
 岛屿的最大面积,1,"array, breadth-first-search, depth-first-search, matrix, union-find",https://leetcode.cn/problems/max-area-of-island/description
 数组的度,0,"array, hash-table",https://leetcode.cn/problems/degree-of-an-array/description
 划分为k个相等的子集,1,"array, backtracking, bit-manipulation, bitmask, dynamic-programming, memoization",https://leetcode.cn/problems/partition-to-k-equal-sum-subsets/description
 掉落的方块,2,"array, ordered-set, segment-tree",https://leetcode.cn/problems/falling-squares/description
 搜索长度未知的有序数组,1,"array, binary-search, interactive",https://leetcode.cn/problems/search-in-a-sorted-array-of-unknown-size/description
 二分查找,0,"array, binary-search",https://leetcode.cn/problems/binary-search/description
 设计哈希集合,0,"array, design, hash-function, hash-table, linked-list",https://leetcode.cn/problems/design-hashset/description
 设计哈希映射,0,"array, design, hash-function, hash-table, linked-list",https://leetcode.cn/problems/design-hashmap/description
 黑名单中的随机数,2,"array, binary-search, hash-table, math, randomized, sorting",https://leetcode.cn/problems/random-pick-with-blacklist/description
 乘积小于 K 的子数组,1,"array, binary-search, prefix-sum, sliding-window",https://leetcode.cn/problems/subarray-product-less-than-k/description
 买卖股票的最佳时机含手续费,1,"array, dynamic-programming, greedy",https://leetcode.cn/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/description
 1 比特与 2 比特字符,0,array,https://leetcode.cn/problems/1-bit-and-2-bit-characters/description
 最长重复子数组,1,"array, binary-search, dynamic-programming, hash-function, rolling-hash, sliding-window",https://leetcode.cn/problems/maximum-length-of-repeated-subarray/description
 找出第 K 小的数对距离,2,"array, binary-search, sorting, two-pointers",https://leetcode.cn/problems/find-k-th-smallest-pair-distance/description
 词典中最长的单词,1,"array, hash-table, sorting, string, trie",https://leetcode.cn/problems/longest-word-in-dictionary/description
 账户合并,1,"array, breadth-first-search, depth-first-search, hash-table, sorting, string, union-find",https://leetcode.cn/problems/accounts-merge/description
 删除注释,1,"array, string",https://leetcode.cn/problems/remove-comments/description
 粉碎糖果,1,"array, matrix, simulation, two-pointers",https://leetcode.cn/problems/candy-crush/description
 寻找数组的中心下标,0,"array, prefix-sum",https://leetcode.cn/problems/find-pivot-index/description
 我的日程安排表 I,1,"array, binary-search, design, ordered-set, segment-tree",https://leetcode.cn/problems/my-calendar-i/description
 我的日程安排表 II,1,"array, binary-search, design, ordered-set, prefix-sum, segment-tree",https://leetcode.cn/problems/my-calendar-ii/description
 图像渲染,0,"array, breadth-first-search, depth-first-search, matrix",https://leetcode.cn/problems/flood-fill/description
 句子相似性,0,"array, hash-table, string",https://leetcode.cn/problems/sentence-similarity/description
 小行星碰撞,1,"array, simulation, stack",https://leetcode.cn/problems/asteroid-collision/description
 句子相似性 II,1,"array, breadth-first-search, depth-first-search, hash-table, string, union-find",https://leetcode.cn/problems/sentence-similarity-ii/description
 每日温度,1,"array, monotonic-stack, stack",https://leetcode.cn/problems/daily-temperatures/description
 删除并获得点数,1,"array, dynamic-programming, hash-table",https://leetcode.cn/problems/delete-and-earn/description
 摘樱桃,2,"array, dynamic-programming, matrix",https://leetcode.cn/problems/cherry-pickup/description
 寻找比目标字母大的最小字母,0,"array, binary-search",https://leetcode.cn/problems/find-smallest-letter-greater-than-target/description
 前缀和后缀搜索,2,"array, design, hash-table, string, trie",https://leetcode.cn/problems/prefix-and-suffix-search/description
 使用最小花费爬楼梯,0,"array, dynamic-programming",https://leetcode.cn/problems/min-cost-climbing-stairs/description
 至少是其他数字两倍的最大数,0,"array, sorting",https://leetcode.cn/problems/largest-number-at-least-twice-of-others/description
 最短补全词,0,"array, hash-table, string",https://leetcode.cn/problems/shortest-completing-word/description
 隔离病毒,2,"array, breadth-first-search, depth-first-search, matrix, simulation",https://leetcode.cn/problems/contain-virus/description
 角矩形的数量,1,"array, dynamic-programming, math, matrix",https://leetcode.cn/problems/number-of-corner-rectangles/description
 打开转盘锁,1,"array, breadth-first-search, hash-table, string",https://leetcode.cn/problems/open-the-lock/description
 倒水,1,"array, simulation",https://leetcode.cn/problems/pour-water/description
 设置交集大小至少为2,2,"array, greedy, sorting",https://leetcode.cn/problems/set-intersection-size-at-least-two/description
 字符串中的加粗单词,1,"array, hash-table, string-matching, string, trie",https://leetcode.cn/problems/bold-words-in-string/description
 员工空闲时间,2,"array, heap-priority-queue, sorting",https://leetcode.cn/problems/employee-free-time/description
 找出变位映射,0,"array, hash-table",https://leetcode.cn/problems/find-anagram-mappings/description
 最大加号标志,1,"array, dynamic-programming",https://leetcode.cn/problems/largest-plus-sign/description
 托普利茨矩阵,0,"array, matrix",https://leetcode.cn/problems/toeplitz-matrix/description
 最多能完成排序的块 II,2,"array, greedy, monotonic-stack, sorting, stack",https://leetcode.cn/problems/max-chunks-to-make-sorted-ii/description
 最多能完成排序的块,1,"array, greedy, monotonic-stack, sorting, stack",https://leetcode.cn/problems/max-chunks-to-make-sorted/description
 滑动谜题,2,"array, breadth-first-search, matrix",https://leetcode.cn/problems/sliding-puzzle/description
 最小化去加油站的最大距离,2,"array, binary-search",https://leetcode.cn/problems/minimize-max-distance-to-gas-station/description
 全局倒置与局部倒置,1,"array, math",https://leetcode.cn/problems/global-and-local-inversions/description
 水位上升的泳池中游泳,2,"array, binary-search, breadth-first-search, depth-first-search, heap-priority-queue, matrix, union-find",https://leetcode.cn/problems/swim-in-rising-water/description
 森林中的兔子,1,"array, greedy, hash-table, math",https://leetcode.cn/problems/rabbits-in-forest/description
 变为棋盘,2,"array, bit-manipulation, math, matrix",https://leetcode.cn/problems/transform-to-chessboard/description
